chuẩn,352.5454832,1.18E-78
tem,311.0386213,1.30E-69
hãng,209.5618805,1.71E-47
mã_vạch,180.282602,4.20E-41
check,176.4861816,2.84E-40
đúng,95.73748411,1.31E-22
đầy_đủ,91.75517868,9.81E-22
mác,79.6474359,4.48E-19
hình,77.24723732,1.51E-18
nhãn,51.20192308,8.33E-13
giả,41.38971385,1.25E-10
chống,35.52673197,2.52E-09
như,29.33915158,6.08E-08
uy_tín,21.82170104,2.99E-06
mô_tả,19.32438606,1.10E-05
tội,18.9321849,1.35E-05
chủng_loại,17.06730769,3.61E-05
chụp,15.45950885,8.43E-05
rõ_ràng,14.22619199,0.000162099
mẫu,13.04215298,0.000304558
việt,12.6214566,0.000381344
thông_tin,12.6214566,0.000381344
úc,12.6214566,0.000381344
quảng_cáo,11.6711065,0.000634782
quét,11.37820513,0.000743109
đại,11.37820513,0.000743109
test,11.37820513,0.000743109
hsd_dài,11.37820513,0.000743109
xước,11.37820513,0.000743109
công_ty,11.37820513,0.000743109
nghìn,11.37820513,0.000743109
mát,11.37820513,0.000743109
y_như,11.37820513,0.000743109
nhãn_mác,11.37820513,0.000743109
nhê,11.37820513,0.000743109
si,11.37820513,0.000743109
giải_đáp,11.37820513,0.000743109
2019,11.37820513,0.000743109
hướng_dẫn,11.37820513,0.000743109
phụ,11.34442443,0.000756748
nhập_khẩu,11.34442443,0.000756748
mã,10.29187308,0.001336174
tiếng,9.801087551,0.001744087
mặc,7.981004334,0.004727071
mẫu_mã,7.729754424,0.005431814
dán,7.403029252,0.006511414
miêu_tả,6.310728301,0.012000953
mk,6.310728301,0.012000953
đọc,6.310728301,0.012000953
thẩn,6.310728301,0.012000953
trông,6.310728301,0.012000953
uống,6.183386122,0.012895526
lon,5.900936788,0.015132834
lo,5.797315818,0.016050659
cty,5.797315818,0.016050659
tất_tặng,5.689102564,0.017070582
roài,5.689102564,0.017070582
hình_hộp,5.689102564,0.017070582
hình_dáng,5.689102564,0.017070582
tùy_chọn,5.689102564,0.017070582
uy_tín_vậy,5.689102564,0.017070582
rôi,5.689102564,0.017070582
túi_tiền,5.689102564,0.017070582
11kg,5.689102564,0.017070582
gốc,5.689102564,0.017070582
tả,5.689102564,0.017070582
gợi_ý,5.689102564,0.017070582
hàng_y,5.689102564,0.017070582
bú,5.689102564,0.017070582
bảo_hành,5.689102564,0.017070582
bóng,5.689102564,0.017070582
hàng_mã,5.689102564,0.017070582
hàng_hóa,5.689102564,0.017070582
qr,5.689102564,0.017070582
hanvd,5.689102564,0.017070582
hian,5.689102564,0.017070582
htrc,5.689102564,0.017070582
sl,5.689102564,0.017070582
vết,5.689102564,0.017070582
bắt,5.689102564,0.017070582
xúc,5.689102564,0.017070582
chày,5.689102564,0.017070582
chua,5.689102564,0.017070582
chân_chính,5.689102564,0.017070582
chúc_vui,5.689102564,0.017070582
chút_đỉnh,5.689102564,0.017070582
chia,5.689102564,0.017070582
chi_phí,5.689102564,0.017070582
chek,5.689102564,0.017070582
3,5.689102564,0.017070582
chăc,5.689102564,0.017070582
y_hệt,5.689102564,0.017070582
chế,5.689102564,0.017070582
chỉnh,5.689102564,0.017070582
quất,5.689102564,0.017070582
ăn_gian,5.689102564,0.017070582
valing,5.689102564,0.017070582
comment,5.689102564,0.017070582
xin_lỗi,5.689102564,0.017070582
cơ_thể,5.689102564,0.017070582
bổ_dưỡng,5.689102564,0.017070582
web,5.689102564,0.017070582
vừa_lòng,5.689102564,0.017070582
dat,5.689102564,0.017070582
duy_trì,5.689102564,0.017070582
hôm_nay_mai,5.689102564,0.017070582
vất,5.689102564,0.017070582
dấu_hiệu,5.689102564,0.017070582
đàng_hoàng,5.689102564,0.017070582
đàng_hàng,5.689102564,0.017070582
vạch,5.689102564,0.017070582
hô,5.689102564,0.017070582
chuẩn_trừ,5.689102564,0.017070582
miêu,5.689102564,0.017070582
như_không,5.689102564,0.017070582
mng,5.689102564,0.017070582
hơ8,5.689102564,0.017070582
thành_phần,5.689102564,0.017070582
ad,5.689102564,0.017070582
muôi,5.689102564,0.017070582
sao_nan,5.689102564,0.017070582
ỉn,5.689102564,0.017070582
