chất_lượng,228.352806,1.36E-51
tốt,166.0736857,5.33E-38
thơm,97.15016227,6.43E-23
sản_phẩm,92.99384911,5.25E-22
tuyệt_vời,89.94817092,2.44E-21
ngon,54.5110761,1.55E-13
sản_phẩm_chất_lượng,50.99611902,9.25E-13
chưa,45.9361952,1.22E-11
ok,41.10600593,1.44E-10
bỉm,40.59238093,1.88E-10
móp,29.30082023,6.20E-08
mỏng,25.71459138,3.96E-07
oke,24.71755699,6.64E-07
mềm,22.05669727,2.65E-06
uống,20.44589872,6.13E-06
hút,19.10729487,1.24E-05
hộp,18.23663666,1.95E-05
đầy_đủ,18.18471842,2.00E-05
check,17.23176405,3.31E-05
ngậy,16.99870634,3.74E-05
bé,16.54769083,4.74E-05
cẩn_thận,15.14376989,9.96E-05
thấm,14.9687744,0.000109305
đẹp,14.43868661,0.000144797
bọc,13.64981769,0.000220263
sữa,13.19301798,0.000280994
tem,12.93424819,0.000322625
béo,12.02778014,0.000524135
mịn,12.02778014,0.000524135
méo,11.62289943,0.000651448
hi_vọng,11.3774326,0.000743418
giá_cả,10.07363029,0.001504064
mã,9.843859104,0.001703996
mùi,9.458421963,0.002101818
nhẹ,8.867814149,0.002902425
bàn,8.73524264,0.003121178
tan,8.499353169,0.003552728
nhanh_trừ,8.499353169,0.003552728
tuyệt,8.499353169,0.003552728
chống,8.480293,0.003590143
giá_thành,8.024011543,0.004616121
mã_vạch,7.271773443,0.007004661
dễ_thương,7.099967455,0.007708535
shope,7.076445072,0.007810381
mềm_mỏng,6.799482536,0.00911843
mông,6.799482536,0.00911843
chê,6.799482536,0.00911843
ko,6.721055407,0.009528123
không,6.626766876,0.010045744
tràn,6.007840102,0.014242451
nguyên,5.882800609,0.015289483
đợt,5.678733046,0.017171763
angel,5.514174318,0.018862975
milo,5.514174318,0.018862975
mất,5.365657209,0.020537048
nhắn,5.294520548,0.021392619
nhãn,5.294520548,0.021392619
hy_vọng,5.227903062,0.022227314
bánh,5.099611902,0.023931197
cải_thiện,5.099611902,0.023931197
trừ,4.943557883,0.026188077
vỏ,4.656617426,0.030934076
đúng,4.634037386,0.031343723
vận_chuyển,4.589770749,0.032163316
oki,4.517016795,0.033559299
cân,4.472781649,0.034438882
thử,4.388726373,0.036177329
chuẩn,4.2750038,0.038676877
trả_lời,4.2401465,0.03947876
đồ,4.2401465,0.03947876
thùng,4.2401465,0.03947876
ổn,4.239271694,0.039499108
nắp,4.165588665,0.041253076
chục,4.117960426,0.042430203
thắc_mắc,4.117960426,0.042430203
tối,4.117960426,0.042430203
sale,3.977564727,0.046110183
vón,3.957242041,0.046670108
mặc,3.957242041,0.046670108
chất,3.957242041,0.046670108
night,3.957242041,0.046670108
nha,3.821313662,0.050604548
đóng_gói,3.714429331,0.053944062
dán,3.614587522,0.057274923
đều,3.535702796,0.060060876
hcm,3.529680365,0.060279408
kịp,3.529680365,0.060279408
chú_ý,3.529680365,0.060279408
lắm,3.523053398,0.060520854
ôm,3.399741268,0.065206646
ẩm,3.399741268,0.065206646
clip,3.399741268,0.065206646
mix,3.399741268,0.065206646
trễ,3.399741268,0.065206646
sản_phẩm_chất,3.399741268,0.065206646
mát,3.399741268,0.065206646
hạnh_phúc,3.399741268,0.065206646
y_như,3.399741268,0.065206646
bình_dân,3.399741268,0.065206646
bình,3.399741268,0.065206646
nghiêng,3.399741268,0.065206646
ho,3.399741268,0.065206646
mềm_mại,3.399741268,0.065206646
shopee,3.399741268,0.065206646
tiêu_chảy,3.399741268,0.065206646
cập_nhật,3.399741268,0.065206646
ghtk,3.399741268,0.065206646
ròi,3.399741268,0.065206646
dịp,3.399741268,0.065206646
sò,3.399741268,0.065206646
tầm,3.399741268,0.065206646
biếng,3.399741268,0.065206646
thoáng,3.399741268,0.065206646
